tweet_id	parent_tweet_id	tweet_text	tweet_type	created_at	language	user_id	username	parent_user_id	parent_username
1661734223773061128	1661555529481592834	Itâ€™s literally just racism. Miles in comics, movies, and games has become his own character. Hell, in the comics, his books, even in 616 exist completely parallel to Peterâ€™s, with little to no crossover. Heâ€™s a fully fleshed out, likeable character. Itâ€™s just cuz heâ€™s black. https://t.co/fOVw7Kg6pc	retweet	5/25/2023 14:01	en	1323779029103685634	aquarianbiinfj	1080010427931742208	stormlord96
1661534468174225408	1661533327344517120	@biacsstt @vxlxcsz Meu pÃ© tÃ¡ parecendo que tÃ¡ com caxumba tbm cocuda kkk nÃ£o Ã© sÃ³ o Ã³rgÃ£o genital mais	reply	5/25/2023 0:47	pt	1399812505371873280	imnotppa		
1661337540807499776	1661335491890016257	@Octhawin_ kak ocaa udah makan blm nichh	reply	5/24/2023 11:45	in	1285185908925280257	vaejjovie		
1661789810367840259		KKK eu rir sabendo q nÃ£o Ã© zoeira. https://t.co/ElAHkSbG52	post	5/25/2023 17:42	pt	1505184638913941520	rays_zz_		
1661759592324378631	1661735314631843844	@futebol_info Isso e muito bom para Flamengo e Corinthians eles vÃ£o negociar um valor ainda maior que os outros clubes kkk	reply	5/25/2023 15:42	pt	1589577181	pregadorboanova	193500696	futebol_info
1661592789963145217		"NINUNINU PAK PULICII!!
ada yg copas JTU nih paaaak, cuma ganti nama, hewannya dan ditambahin ending yg beda dikit doang ðŸ¤§ 
my eyes on u ya sis ðŸ˜ enak bener tinggal gonta ganti, w ngetik mesti mikir dulu adegan, kalimat, moment, blm jari2 mungil w yg ngetik kata sebanyak itu ðŸ˜  https://t.co/2vKAv2or0A"	post	5/25/2023 4:39	in	1320589814916288512	nanonano1323		
1661821341798899712	1661555529481592834	Itâ€™s literally just racism. Miles in comics, movies, and games has become his own character. Hell, in the comics, his books, even in 616 exist completely parallel to Peterâ€™s, with little to no crossover. Heâ€™s a fully fleshed out, likeable character. Itâ€™s just cuz heâ€™s black. https://t.co/fOVw7Kg6pc	retweet	5/25/2023 19:47	en	241343647	mikedangerous89	1080010427931742208	stormlord96
1661821272219582464	1661386495515656198	"SeÃ±ores de @bet365_es, @Flexicar_es, @DIA_Esp, @yoigo, @Vitaldent_es como anunciantes de @elchiringuitotv estÃ¡n financiando un programa que atenta contra la mÃ¡s elemental decencia deportiva y ha contribuido al RACISMO y acoso a Vinicius Jr. #StopRacism
https://t.co/fuGycDLxjZ"	retweet	5/25/2023 19:47	es	1381087581664907264	katemariana67	1308385736807284736	ojodelvar
1661483063023632385		Agora eu intendi tudo kkk	post	5/24/2023 21:23	pt	1514572461173624832	dean_rodrigues1		
1661799322143322114	1661784123529211922	@patriotmolenys1 @EdKrassen Don't forget the FED's who were helping Antifa cause damage.	reply	5/25/2023 18:20	en	1519527032396435459	truckie117		
1661799210784550912	1661704251381260291	Corrupt BLM only in it to enrich themselves. Soros knows how to pick them! https://t.co/2m5PRZBHXp	retweet	5/25/2023 18:19	en	1012475880248143873	karrasamelia5	1593771884528680960	anguishoflibs
1661799122016382976	1661380183293673472	"BLM raised $90 million just in 2020 and tens of millions since then 

Now the organization is on the verge of declaring bankruptcy

Where did all the money go?"	retweet	5/25/2023 18:19	en	51777003	achyutha	1552795969959636992	endwokeness
1661655657005842432	1661555529481592834	Itâ€™s literally just racism. Miles in comics, movies, and games has become his own character. Hell, in the comics, his books, even in 616 exist completely parallel to Peterâ€™s, with little to no crossover. Heâ€™s a fully fleshed out, likeable character. Itâ€™s just cuz heâ€™s black. https://t.co/fOVw7Kg6pc	retweet	5/25/2023 8:49	en	1527599911650197504	oespigi	1080010427931742208	stormlord96
1661562582296334336		@jahimes The Democrat Party has been the most vicious, violent, corrupt and racist political party since 1828. Time to expose the KKK (democrat) Party for the crimes against humanity they have committed against the American people for the past 194 years.	post	5/25/2023 2:39	en	21119654	br0wnmcse		
1661728913679319047	1661439615616598017	"It's up to all of us to get the word out to those we know... Not just those here on twitter.  Go to facebook, linkedin, TikTok, Instagram, whatever and speak for Biden.  #Fresh #ProudBlue #DemVoice1
https://t.co/75zwpwf7YE"	retweet	5/25/2023 13:40	en	433679631	stsnigh	1490772343161073670	digitalwarfare1
1661785684158427147	1661781070809890816	"With all the black on white beatings with the younger generation would you trust your child in that abusive racist environment?
#racism https://t.co/75JC5L1n9H"	retweet	5/25/2023 17:25	en	1601209355298377729	pauljac22726483	450235955	4mischief
1661785650885013509	1661751296372916224	"Professor Ahmet @profsaltik 

For you as a Turkish, How will the emergence of racism and hateful propaganda from TÃ¼rkiye to the world impact the nation's ability to attract current and new tourists and investors? 

#TÃ¼rkiye I #TurkishElections2023 
#Secim2023 
#Ø§Ù„Ø§Ù†ØªØ®Ø§Ø¨Ø§Øª_Ø§Ù„ØªØ±ÙƒÙŠØ© https://t.co/thdVwft9bM"	retweet	5/25/2023 17:25	en	1411048244067672076	muhsinellam	42684846	mohammedalrahbi
1661543026517499905	1661278116365336577	If German children are strong enough to learn about the Holocaust, then Australian children should be strong enough to learn about invasion, dispossession, colonisation, massacres, Stolen Generations, incarceration, deaths in custody and ongoing racism #VoiceToParliament #VoteYes https://t.co/mfN0PsWpHq	retweet	5/25/2023 1:21	en	2737067496	mumabear13	2608740770	peterwmurphy1
1661542807226417152	1661155840454455296	"Dando o cu e rindo kkk

Complete video on
https://t.co/mR9gBAMv42 https://t.co/G8wpgmLY2b"	retweet	5/25/2023 1:20	pt	1019742658489700352	campos_campista	1613605451081388032	dopedsreserva
1661340828537860097	1661278190667550726	"Yuta ðŸ’¬ ""I ate dwenjang jjigae kkk""

""I ate so much that I'm sleepy""

""Anyway I'll go now~~
Let's be happy, all of us kkk""

í–‰ë³µí•˜ìžã…ã…ã…!!"	retweet	5/24/2023 11:58	en	1019148296659427328	fxtxmxjxxn	76222004	captainuwu
1661656561251409922	1661641982937034752	"E say na setting the record straight?? Since last year? 

Someone said even police dy face police brutality. ðŸ¤£ðŸ¤£ðŸ¤£ https://t.co/w6UIjD3Zz3"	quote	5/25/2023 8:52	en	1320412884040622080	preshonome	86379135	benhundeyin
1661579523664785414	1661550758129704960	How ironic the spokesman of @SPLCenter would say this about Target when he supports violent extremists within #Antifa &amp; maintains direct ties to them. The SPLC also wants you to forget that one of their staffers was recently charged with domestic terrorism in Atlanta.â€¦ https://t.co/SvC8NwDpLl	retweet	5/25/2023 3:46	en	185505931	queenbeeofaz	2835451658	mrandyngo
1661778811610968064		"Agr Logun EdÃ© entro na briga 
Filha de ogum 
Filho de oxossi 
Ã‰ filho de logun Ã‰de  
Quem Ã© mais ruim kkk?"	post	5/25/2023 16:58	pt	1260454299945099264	kvitor9		
1661333302647865348		Unggie udh smpe jakarta blm sih hadeuhhhðŸ˜­ðŸ˜­ðŸ˜­blm apaâ€ udh nervous gueh	post	5/24/2023 11:28	in	1527918684408541185	greenpurple2302		
1661638559105949699	1661627015538298880	"@JUALAN_BASE yukk kakk, masih baru bgt blm pernah dipake malah

https://t.co/aHOJSYVkRk"	quote	5/25/2023 7:41	in	1132666060585353217	lvdnty	1132666060585353217	lvdnty
1661762346908532736	1661755499228848129	"#SRtRCSpotlight: This week in our spotlight series we draw our attention to our Wales team who delivered workshops to years 5 &amp; 6 at Sea View Primary in Swansea!

Topics covered included an introduction to the subject of racism &amp; how to challenge it effectively.  @theredcardwales https://t.co/DJHmioznTS"	retweet	5/25/2023 15:53	en	259295130	theredcardwales	44575476	srtrc_england
1661638323910107137	1661629684751253506	ðŸ—£ï¸ Rodrygo: â€œIt was a goal for my brother, for Vini, weâ€™re always together, we have experienced many things, we have already won everything with this club. Iâ€™m always by his side till the end, he already knows that and we will continue fighting against racism.â€ ðŸ‡§ðŸ‡·ðŸ¤ https://t.co/0jBmSOhwuv	retweet	5/25/2023 7:40	en	344783151	tonikroosjr	1277236151343087617	themadridzone
1661310546191187973		Tem gente que acha que tudo Ã© sobre si kkk	post	5/24/2023 9:57	pt	708708752455802881	glowkendoll		
1661310492227563522	1661308278796849152	@ArisMunand70081 @versacaee Hai, punten blm bisa naik dlu ya mau jalan pulang	reply	5/24/2023 9:57	in	1296450387860312065	jaynuary15		
1661261143015575553	1660953131117850631	"Chinese internet trolls are changing their profile pictures to white American cops and adopting names such as â€œSheriff Roberson,â€ so they could harass black influencers.

https://t.co/bf6gcGaz8N via @restofworld"	retweet	5/24/2023 6:41	en	945838652688621570	doghead441lb	963593048	violazhouyi
1661830071232122880		"We're really seeing what corporates are made of over LGBTQ and BLM support. When you cave to white supremacy you lose all credibility IMO

https://t.co/nMXmPYHUNZ"	post	5/25/2023 20:22	en	1287166866952085504	heroesatwork		
1661404126381498373	1661037396702494721	Racism in football ðŸ¤¦â€â™‚ï¸ https://t.co/Fbt6G0yKAf	retweet	5/24/2023 16:09	en	1383399934972465160	ikashigabriel	1591759203588349953	emmydre_x1
1662650654261760000	1662635194891788292	@NarradoresB Toda vez q ele falava vms ouvir torcida do flamengo,  cÃ¢mera mostrava a torcida do flamengo todo mundo calado puto com time kkk jÃ¡ foi melhor em Luiz!!	reply	5/28/2023 2:43	pt	1458242078912229383	guilhermels937		
1661560236652523520		Eu nunca mais dei um trabalhinho sequer pros meus amigos, nunca mais um desgostinho, uma preocupaÃ§Ã£ozinha, nunca mais fiz uma merda ou gerei entretenimento, sinto que eu tÃ´ devendo entÃ£o hummmm kkk	post	5/25/2023 2:30	pt	222606967	gabfariaas		
1661559659147284480		Do jeito que ela falou hoje parece atÃ© que eu vou pro trabalho igual um mendigo ðŸ¥²	post	5/25/2023 2:27	pt	2580441167	kimdelicat		
1661757631122341890	1661695034398220293	"Q: You often take issue with the term â€œsystemic racism,â€ why is that? 

A: Millions of Floridians make a conscious effort to be racist every single day, and to only give credit to the system within which they function denies their hard work. https://t.co/rq67yTTzQI"	retweet	5/25/2023 15:34	en	1292010424628588544	klamky	14075928	theonion
1661757511123214342	1661687731829760001	See I believe Pepe has a point up and only until it reaches racism. Once it reaches there itâ€™s a fucked situation regardless. Cuz deadass vini is a piece of shit https://t.co/uOf0Vtdjln	quote	5/25/2023 15:33	en	3571880432	dummythicsumant	1326564152291315713	madridxtra
1662662875389870081		"3 -3  Ã© ? 
Hum kkk bjs  rs rs"	post	5/28/2023 3:31	pt	895813128218451968	pedrarthur20		
1661179378191958016	1661080000467025920	"Diego Simeone made a really good point that highlights much of the hypocrisy we see in Spain and how poorly racism/xenophobia has been handled across the league.

The Williams brothers have been hounded all season but because they play for Bilbao, they get little to no support."	retweet	5/24/2023 1:16	en	1634946645317091328	_georgeswithans	3286104942	eifsoccer
1662655155777720321	1662582627801485312	@marsha_vivinate @michelle_byoung Blk people are like a Rainbow we are so bright that we are Dayum near white then we get black as Nite and all of the Shades Nbetween we are the Rainbow in One Race Of Ppl #Periodtt https://t.co/1WSxTskc2T	retweet	5/28/2023 3:00	en	2148335509	karenfullerton2	2947394988	jcqlmanl
1661179273896443905	1661136820950953984	Another self-identified #trans nonbinary journalist has been arrested for far-left #Antifa extremism. Julia Caroline Dupuis was arrested in Bartow County, Ga. along with two comrades on April 28 on suspicion of stalking &amp; felony intimidation of a police officer as an act ofâ€¦ https://t.co/ZlXLVdqoZC	retweet	5/24/2023 1:16	en	426369194	brightly_burn	2835451658	mrandyngo
1661179235736616960	1661162711957348352	@blm_angie @DaveBondyTV Report them for what?	reply	5/24/2023 1:16	en	130607900	aaandrewwww		
1661479591482109953		twitteiro Ã© tÃ£o mimizento cara kkk qualquer coisinha Ã© motivo de choro	post	5/24/2023 21:09	pt	806146983979352064	comentandinha		
1661417186198421517	1661397169369231362	"Keir Starmer said earlier this year that the Labour Party would have ""zero tolerance"" to ""racism, or discrimination of any kind,"" under his leadership.

This is very difficult to square with the decision to reinstate Neil Coyle."	retweet	5/24/2023 17:01	en	122811283	mawme1982	14476016	adambienkov
1661385981818273792		blm ada tanda2 ðŸ¥²	post	5/24/2023 14:57	in	1389591844867035139	yakujlt		
1661322115209998336	1660641402072576004	You were fooled that socialist Corbyn would take your money, but Tory capitalism stole your pension, took your savings, sent your jobs abroad, robbed you of health care, put you in debt and destroyed the environment, leaving you only your racism, xenophobia, hate, and bitterness.	retweet	5/24/2023 10:43	en	4263391096	jimbeacall	969493747238100992	luckyheronsay
1661473772648693760	1661472313676648448	@junia_lovaglio @o_gabsferreira foi kkk to com depressao pos essa viagem kkk	reply	5/24/2023 20:46	pt	1239705507293802497	maiaralucchesi		
1661783011623415841	1661776077276995584	"@DiegoTakamatsu @LordSDiogo @o_antagonista ""Gosto de falar, nÃ£o de escrever..."" 

Desculpa de preguiÃ§oso que nÃ£o gosta de estudar. kkk"	reply	5/25/2023 17:15	pt	1615798800836186113	marcovilhena5		
1661389509907345409	1661384733845078017	"Remember when conservatives started a â€œBuild the Wallâ€ non-profit and some of them got indicted and jailed for allegedly misappropriating funds?

Will the Feds do the same to BLM after they squandered $85+ million &amp; are nearing bankruptcy?

Or do the laws only apply to MAGAâ€¦"	retweet	5/24/2023 15:11	en	1595120022216740920	margare78308831	875856268056969216	dc_draino
1661479534166945793	1661422917907775495	"#blackcrimesmatter #blacklivesmatter #hypocrisy #blackprivilege #blacksupremacy #wokementality
SHARE please https://t.co/bikA8pYwek"	quote	5/24/2023 21:09	en	1400925730100314112	pointofeew	1272961221151600640	magicbelle1
1662655033417285640	1662407258586710018	"A 2012 study found that 79% of Planned Parenthoodâ€™s surgical abortion facilities were located within walking distance of a Black or Hispanic neighborhood.

Using 2010 Census data, this study documented the racial demographics of each census tract (similar to a neighborhood)â€¦ https://t.co/tYm9GakZ7O"	retweet	5/28/2023 3:00	en	66168587	saritapintora	37190937	trhlofficial
1661479396094648320	1661475229229776897	@kennpa256621 @CB618444 Donâ€™t get me started on BLM. I canâ€™t believe youâ€™re still acting like that legitimate ðŸ˜‚ðŸ˜‚ðŸ˜‚	reply	5/24/2023 21:08	en	1650981384276652040	casher215		
1661398123338506241	1661381459003809794	Name an organization that managed their money worse than BLM. https://t.co/zQMwZAVW2G https://t.co/OBWFWEAgcM	retweet	5/24/2023 15:45	en	1586167745867137024	maxsava68925367	37190937	trhlofficial
1661398021085732864	1661344501539979272	"Moms for liberty is just a billionaire financed right wing hate group ...Intent on destroying public education to pave the way for for profit private schools
#ResistanceUnited #wtpBLUE #DemCast #DemVoice1 #ProudBlue https://t.co/SrbPjaB7Vm"	retweet	5/24/2023 15:45	en	825488341197942784	vmbritsch	1497208608362319872	actiondemocrat
1661277426737971201		"Boas notches pra quem lÃª esses tweets kkk
Mais um pessimo dia de grandes derrotas me espera 
Mas, um dia eu vo ta no topo igual personagem de rpg q comeÃ§a ruim e dpois fica foda https://t.co/zwd512C1o0"	post	5/24/2023 7:46	pt	1618428272106143744	krisvich		
1661566844904374273	1661429220579393536	"At some level, it's obvious current high rates of crime aren't due to racism, genetic proclivities, etc - as vs trackable ""cult"" variables like rates of police stops. 

The Black homicide rate has almost doubled since BLM began. https://t.co/6oTklPzDg4"	retweet	5/25/2023 2:56	en	1379212665248215042	evanmic19237089	1011008340367953920	wil_da_beast630
1661194973838974976	1661169697830699009	Must be racism https://t.co/hAfP5BMCqE	retweet	5/24/2023 2:18	en	877956489981419520	15circlescomics	1433997706981253124	cwt_news
1661583175456260096	1661443691683143680	"To grow up in Tennessee, picking cotton,  be abandoned by both parents, survive an abusive relationship, battle with ageism, sexism, and racism just to come out as one of the best performers of all time.

Youâ€™ve fought the good fight and won, rest in power Tina Turner! https://t.co/WbwPSwdSrw"	retweet	5/25/2023 4:01	en	1148709647982977027	therealkeylo_	1387126378949140489	yoncecapital
1661542047562579970	1661195523422838784	SerÃ¡ que o INSS vai paga meu dinheiro pq tÃ¡ foda jÃ¡ kkk https://t.co/WF2o5qUnx9	quote	5/25/2023 1:17	pt	1110976731777826818	camilatamires11	1224681823852208128	tarotdothi
1661512322957885440	1661507300358488064	@GayerGus Joga um baÃº de hambÃºrgueres para Peppa2, @samiabomfim que ela para de falar besteiras e nos libera de sua ignorÃ¢ncia!!! Kkk	reply	5/24/2023 23:19	pt	1645495823734657025	renatoalfeu		
1661371711915188233	1661121287022886913	@byunsour Carol ele ganha pra ser jogar entÃ£o ele tem que ser bom nÃ£o Ã© que nem vocÃª que joga so pra fazer os outros passar raiva kkk	reply	5/24/2023 14:00	pt	1651710641017692161	vapervl		
1661539809934884865	1661358422090981377	The Same DC Cop Who Beat Innocent Trump Supporter Victoria White Nearly to Death on Jan. 6 â€“ Was Driving Around with the DC Antifa Leader During the June 2020 Riots https://t.co/bTh1IyBE4z #gatewaypundit via @gatewaypundit https://t.co/5dQAQfOBwU	retweet	5/25/2023 1:08	en	1272677194607800327	frankglander	19211550	gatewaypundit
1661336229231620098	1661329179562868737	@overtime_1 @enslaved1s @MrAndyNgo Depends on who you ask, but considering she specifically said â€œAmerican blacksâ€, doesnâ€™t seem like â€œracismâ€, she didnâ€™t target and entire race, she didnâ€™t infer that her race (black) was superior to their race (black) (which is the literal definition of racism), she is justlyâ€¦	reply	5/24/2023 11:39	en	1518802995345035266	red_gottie		
1661454614141587457	1661453526545887232	"Moms for Liberty you ban books we ban you from the internet 
stop spreading your hate

Courtesy @V3ND3TT4MAFIA 

Target: https://t.co/DaBDTOOClP
#TangoDown

#Anonymous #OpGOP

@TheAmandaGorman we have your back and the back of all US citizens against oppression
#BlackLivesMatter https://t.co/2DLcUPHOed"	retweet	5/24/2023 19:30	en	1228761663052144640	_old_yeller	1496309439221096452	anonopsunited2
1661454544004587520	1661449136414007297	"At the height of BLM, I said:

If the news and largest brands on earth push BLM for free, why do they need money?

It was to be spent on houses by the founders.

@RealCandaceO was hammering them for being a scam from day one.

An idiot and their money are easily parted. https://t.co/fScAY6QXIS"	retweet	5/24/2023 19:30	en	875925463092174848	khan_dawah	333357345	cobratate
1661252588472537090	1661251827072143360	@Wimeyaa Yeah. I donâ€™t remember much,â€¦.these fan girls are just using racism to bring hate to the players they donâ€™t like, thatâ€™s it. Stan twitter/ Kpop fans behave this way lol	reply	5/24/2023 6:07	en	1583685544705658881	di0rbaby1		
1661736083238055939	1661715080722124800	"Black Lives Matter (BLM) is in the hole for $8.5 million &amp; its investment accounts lost nearly $10 million in value, according to 2022 tax records.

Itâ€™s almost like they are one big scam or something.. ðŸ¤”ðŸ¤·ðŸ»â€â™€ï¸
https://t.co/nw0Eozdq7I"	retweet	5/25/2023 14:08	en	1649780753977180163	timcambell52887	1546985096384614400	reneeazpatriot4
1661736073033314308	1661516343626326016	3 far-left extremists were charged in Bartow County, Ga. for felony intimidation &amp; stalking of an officer. One of the extremists was denied bail after the prosecutor told the judge she receives payments from an extremist group for violent crimes. #Antifa https://t.co/6CPTylycTg	retweet	5/25/2023 14:08	en	1648346218265825280	cef10000	2835451658	mrandyngo
1661693550449532928	1657998501333336065	"@kkk_fumi23 æ¹˜å—ç¾Žå®¹ã‚¯ãƒªãƒ‹ãƒƒã‚¯ã§åˆã‚ã¦æ–½è¡“ã‚’å—ã‘ã‚‹ãªã‚‰ä¸‹è¨˜ã‚’ã©ã†ãžã€‚
å•è¨ºç¥¨ã®ç´¹ä»‹æ¬„ã«ä¸‹è¨˜ã®æƒ…å ±ã‚’è¨˜å…¥ã—ã¦ã€æ–½è¡“ã‚’å—ã‘ã‚‹ã ã‘ã§æ•´å½¢ã‚„åŒ»ç™‚è„±æ¯›ã§ä½¿ãˆã‚‹5,000ãƒã‚¤ãƒ³ãƒˆãŒã‚‚ã‚‰ãˆã¾ã™ã€‚

 ç´¹ä»‹è€…åã€€ï¼šå†…ç”°å„ªèµ·
 åŒ»é™¢åã€€ã€€ï¼šç§‹è‘‰åŽŸé™¢
 è¨ºå¯Ÿåˆ¸ç•ªå·ï¼š2000017105444

â€»å…¨ã¦ã®é™¢ã§ä½¿ç”¨ã§ãã¾ã™"	reply	5/25/2023 11:19	ja	1520180527705489408	sbc_benefit		
1661200036519370757	1661080880067035137	"ðŸš¨ NIKE are planning to launch an anti-racism campaign with VinÃ­ Jr. as the face of it.  

(Source: @marca) https://t.co/D1OOBDqsNx"	retweet	5/24/2023 2:38	en	463538173	asifadzil	1030711922	deadlinedaylive
1661400728622039040		Fuck BLM	post	5/24/2023 15:56	in	1565118360337223680	mrbrett29		
1661336460547563520	1659976183000322054	@_aldebaran10 @comentadosuave Embasados kkk	reply	5/24/2023 11:40	pt	1661039709957632000	lenbroly		
1661829281503117313	1661801028017160218	"ðŸš¨ABSOLUTE MUST WATCHðŸš¨

Putin delivers speech on the destruction of Western society and it will blow you away!

-Marxism destroying traditional values, religion, history, family, etc.

-Hollywood, cancel culture, reverse racism, CRT

-Rejection of biological fact, transâ€¦ https://t.co/JyP1gHStHy"	retweet	5/25/2023 20:19	en	41949140	kathy_hoffman	1313536464022646786	warclandestine
1661257616440582151	1661184075292344325	"Váº­y lÃ  CN tuáº§n sau Ä‘Æ°á»£c gáº·p Biu rá»“i Ã¡ 
NhÆ° giáº¥c mÆ¡ áº¥y, há»“i há»™p quÃ¡!!! 
Ko ngá» ngÃ y e gáº·p Ä‘Æ°á»£c Biu Ä‘áº¿n sá»›m hÆ¡n e mÆ¡ ráº¥t nhiá»u kkk
#BuildTheRebornConcert
BUILD SOLO CONCERT SOON"	retweet	5/24/2023 6:27	vi	1462704065528274951	ynifallinbbblue	1145182396481802240	bambam_2401
1661593506324815872	1661423425322139648	@OlhoSociedade @gen_heleno Kkk	reply	5/25/2023 4:42	und	227563346	cesartatto		
1661351504606035969	1661076641462775808	ðŸš¨| NIKE is planning to launch an anti-racism campaign with VinÃ­cius Jr. as the face of it. @marca #rmalive https://t.co/45FbBqVFGF	retweet	5/24/2023 12:40	en	1482325362	haziqeeeee	1277236151343087617	themadridzone
1661351416105934850	1661346414792790016	@todizend Eles nÃ£o vÃ£o falar nada kkk	reply	5/24/2023 12:40	pt	1735128024	josiany123jesus		
1661520378701946880	1661516343626326016	3 far-left extremists were charged in Bartow County, Ga. for felony intimidation &amp; stalking of an officer. One of the extremists was denied bail after the prosecutor told the judge she receives payments from an extremist group for violent crimes. #Antifa https://t.co/6CPTylycTg	retweet	5/24/2023 23:51	en	1341820502952710144	patric88351832	2835451658	mrandyngo
1661435331487358976	1661348392302157825	@letisgan Imo kkk	reply	5/24/2023 18:13	pt	1355293693784317955	luanaca95374026		
1661301451237515266	1661291116363419648	@loveskyusie gii ngapain nih kmu ? udh mandi blm	reply	5/24/2023 9:21	in	1052456398410399744	hynsk_ita		
1661301041554501634	1659506688955752448	"One thing is sure, everybody go taste sanko before the 8 years of this administration ends. Na military era we de return to and police brutality is going to be the order of the day. It's gradually coming back already sha. 
Whether good or bad, it will go round https://t.co/cvxAjZHCvI"	quote	5/24/2023 9:20	en	875111322	kingfrmeast	1276790264158474242	gazettengr
1661331547406860288		NÃ£o ter sala em casa, e ter que assistir deitada Ã© pior coisa kkkk porque eu nÃ£o aguento 5min durmo kkk	post	5/24/2023 11:21	pt	1674065695	camilamarques01		
1661412645000593408	1661404364538257412	BLM went broke buying mansions with your money...  Y'all were played!  LOL!!!	retweet	5/24/2023 16:43	en	1353423572073648131	coltstar6	1355721251180961792	gunthereagleman
1661468967507222530	1661455193991512064	"Check this out! 

The Same DC Cop Who Beat Innocent Trump Supporter Victoria White Nearly to Death on Jan. 6 â€“ Was Driving Around with the DC Antifa Leader During the June 2020 Riots https://t.co/7kGbKVE8pc #gatewaypundit via @gatewaypundit"	retweet	5/24/2023 20:27	en	267845255	excigarman367	1329171068196622337	leslibless
1661216076238036996	1661162846670159873	Abeeku Osei Vassall was arrested in Bartow County, Ga. on April 28 on suspicion of stalking &amp; felony intimidation of a police officer as an act of revenge for the terrorist #Antifa movement #StopCopCity. He was released on May 16 after the $20k bond was covered. Dozens of terrorâ€¦ https://t.co/p6r1py08F2	retweet	5/24/2023 3:42	en	1136284252738338816	guy45acp	2835451658	mrandyngo
1661183129854377984	1660959268110049280	70% rating after racism taxâ€¦ this might be a masterpiece https://t.co/iT8tVEHPHk	retweet	5/24/2023 1:31	en	1646365514980028416	sameoldni	1298718749281853442	eisakuotomo
1661300806069506049	1661011800769593346	mt engracado q so depois desses print perceberam q era por causa da familia sendo q da pra ve claramente a felicidade da mae dela nos videos agora e a diferenca q ela tratava a catty nos videos de antes kkk mae eh um bixo criado pelo cao mesmo https://t.co/NIVyZxAS1i	retweet	5/24/2023 9:19	pt	1116128953486520320	bscariad	174040866	breg0landia
1661300753871380481	1661281468197289984	Los jugadores de la Premier League hincan rodilla para satisfacciÃ³n del nuevo Ku Klux Klan, BLM, sopena de ser sancionados. De eso va toda esta mierda. De rendir al deporte a la enferma agenda 2030, los nuevos seÃ±ores feudales del algodonal. Y si este tipo se presta, accede a serâ€¦ https://t.co/jl4q0BUrPD	retweet	5/24/2023 9:18	es	1113672936735559680	sensepatria	87659574	cristinasegui_
1661361815962492928	1661269343433379841	"@JamieFonzarelli @skedeschi @UKLabour Maybe. But its guaranteed to lose my vote. To be fair, displaying contempt and racism against BAME party staffers has already made the party impossible for me to vote for, so maybe you are right. 

As things stand, I would rather than drink my own pee than vote Labour."	reply	5/24/2023 13:21	en	1640647249393770499	wernervonburner		
1661621739804041217	1661570421257388033	"@zehdeabreu kkk

FAZZUELLEN"	reply	5/25/2023 6:34	it	1570963847963414529	master021967		
1661190450064048130	1162872208428916736	@sheila14all @ANTIFA_Portland They were just antifa riled up by the intelligence community, tho...	reply	5/24/2023 2:00	en	1653586851154870272	docbarbarossa	192959969	sheila14all
1661362145085345794		En casa del herrero, cuchillo de palo, sr @vinijr https://t.co/5cGjgVjOER #racismo	post	5/24/2023 13:22	es	3837721	macriado		
1661480003761221635	1661479873196724224	@AnnOkla @HowardJkent81 @pm0411299 @iammisteradamo @crazy4bb2010 @wtcguy28 @Char20205 @LupeSPonce3 @beepea06 @Mischa3189 @dlg6675peanut @JohnRagosta @andygregoire1 @bahowell121 @tomsmith525 #VoteBlue	retweet	5/24/2023 21:11	qme	1619939054870568962	bahowell121	1558615063807660032	rudyfillinger
1661479931111669760	1661443691683143680	"To grow up in Tennessee, picking cotton,  be abandoned by both parents, survive an abusive relationship, battle with ageism, sexism, and racism just to come out as one of the best performers of all time.

Youâ€™ve fought the good fight and won, rest in power Tina Turner! https://t.co/WbwPSwdSrw"	retweet	5/24/2023 21:10	en	1068933790414893057	petaltier	1387126378949140489	yoncecapital
1661449924418981888	1661443691683143680	"To grow up in Tennessee, picking cotton,  be abandoned by both parents, survive an abusive relationship, battle with ageism, sexism, and racism just to come out as one of the best performers of all time.

Youâ€™ve fought the good fight and won, rest in power Tina Turner! https://t.co/WbwPSwdSrw"	retweet	5/24/2023 19:11	en	1222287255949250560	davidgilmoursgf	1387126378949140489	yoncecapital
1661449919599706112	1661443691683143680	"To grow up in Tennessee, picking cotton,  be abandoned by both parents, survive an abusive relationship, battle with ageism, sexism, and racism just to come out as one of the best performers of all time.

Youâ€™ve fought the good fight and won, rest in power Tina Turner! https://t.co/WbwPSwdSrw"	retweet	5/24/2023 19:11	en	89985072	dead0nthebeach	1387126378949140489	yoncecapital
1661449891212677127	1661432617521012737	"The Jan 6 crowd was filled with antifa and FBI plants. They are easy to spot in the crowd which is probably why the 44,000 hours of hidden footage  still havenâ€™t been released by the democrats and RINOs. 

Release the hidden footage! 
 https://t.co/2SXs3ArT37"	retweet	5/24/2023 19:11	en	54825894	junewoodward	1212492798806482945	glockfordfiles
1661234608766337024		tugasku blm kelar njer	post	5/24/2023 4:56	in	1344880699371753474	loveseskrim		
